Year,Player,Age,Hometown,Home State,Tm,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,FantPos,FantPt,Height (inches),Weight,College,College wins,College losses,DOB,Draft Round,Draft Year,Month_of_Birth
2006,Tony Fisher,27,Euclid,OH,STL,8,0,0,0,0,0,0,6,9,1.5,0,14,159,11.36,0,RB,17,73,222,Notre Dame,112,74,12-10-1979,0,0,10
2006,Torry Holt,30,Greensboro,NC,STL,16,16,0,0,0,0,0,0,0,,0,93,1188,12.77,10,WR,179,73,190,North Carolina St.,98,88,05-06-1976,1,1999,6
2006,Anthony Becht,29,Drexel Hill,PA,TAM,16,16,0,0,0,0,0,0,0,,0,18,115,6.39,1,TE,18,77,272,West Virginia,120,67,08-08-1977,1,2000,8
2006,Cadillac Williams,24,Gadsden,AL,TAM,14,14,0,0,0,0,0,225,798,3.55,1,30,196,6.53,0,RB,105,71,217,Auburn,130,61,21-04-1982,1,2005,4
2006,Dave Moore,37,Morristown,NJ,TAM,13,0,0,0,0,0,0,0,0,,0,1,9,9,0,TE,1,74,250,Pittsburgh,106,80,11-11-1969,7,1992,11
2006,Doug Jolley,27,Sandy,UT,TAM,11,0,0,0,0,0,0,0,0,,0,1,7,7,0,TE,1,76,250,BYU,122,67,02-01-1979,2,2002,1
2006,Earnest Graham,26,Naples,FL,TAM,16,0,0,0,0,0,0,11,59,5.36,0,1,4,4,0,RB,6,69,215,Florida,139,55,15-01-1980,0,0,1
2006,Ike Hilliard,30,Patterson,LA,TAM,16,0,0,0,0,0,0,0,0,,0,34,339,9.97,2,WR,46,71,210,Florida,139,55,05-04-1976,1,1997,4
2006,Jerald Sowell,32,Baton Rouge,LA,TAM,11,0,0,0,0,0,0,0,0,,0,1,6,6,0,RB,1,73,237,Tulane,60,119,21-01-1974,7,1997,1
2006,Joey Galloway,35,Bellaire,OH,TAM,16,14,0,0,0,0,0,2,9,4.5,0,62,1057,17.05,7,WR,149,71,197,Ohio St.,138,41,20-11-1971,1,1995,11
2006,Mark Jones,26,Wallingford,PA,TAM,7,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,69,185,Tennessee,113,75,03-11-1980,7,2004,11
2006,Maurice Stovall,21,Philadelphia,PA,TAM,9,2,0,0,0,0,0,2,29,14.5,0,7,102,14.57,0,WR,13,76,215,Notre Dame,112,74,21-02-1985,3,2006,2
2006,Michael Clayton,24,Baton Rouge,LA,TAM,12,9,0,0,0,0,0,5,41,8.2,0,33,356,10.79,1,WR,46,76,197,LSU,146,48,13-10-1982,1,2004,10
2006,Michael Pittman,31,New Orleans,LA,TAM,16,3,0,0,0,0,0,50,245,4.9,1,47,405,8.62,0,RB,71,73,218,Fresno St.,121,74,14-08-1975,4,1998,8
2006,Mike Alstott,33,Joliet,IL,TAM,16,15,0,0,0,0,0,60,171,2.85,3,21,85,4.05,0,RB,44,73,248,Purdue,92,94,21-12-1973,2,1996,12
2006,Paris Warren,24,Sacramento,CA,TAM,8,0,0,0,0,0,0,0,0,,0,5,63,12.6,0,WR,6,73,213,Utah,123,61,06-09-1982,7,2005,9
2006,Ahmard Hall,27,Galveston,TX,TEN,14,7,0,0,0,0,0,7,21,3,0,15,138,9.2,0,RB,16,71,235,Texas,149,45,13-11-1979,0,0,11
2006,Ben Hartsock,26,Chillicothe,OH,TEN,6,3,0,0,0,0,0,0,0,,0,6,68,11.33,0,TE,7,76,264,Ohio St.,138,41,05-07-1980,3,2004,7
2006,Ben Troupe,24,Swainsboro,GA,TEN,10,9,0,0,0,0,0,0,0,,0,13,150,11.54,2,TE,27,76,262,Florida,139,55,01-09-1982,2,2004,9
2006,Bo Scaife,25,Denver,CO,TEN,14,12,0,0,0,0,0,1,13,13,1,29,370,12.76,2,TE,56,75,249,Texas,149,45,06-01-1981,6,2005,1
2006,Bobby Wade,25,Orange County,CA,TEN,16,2,0,0,0,0,0,0,0,,0,33,461,13.97,2,WR,58,70,193,Arizona,82,99,26-02-1981,5,2003,2
2006,Brandon Jones,24,Texarkana,TX,TEN,16,10,0,0,0,0,0,1,3,3,0,27,384,14.22,4,WR,63,73,208,Oklahoma,160,39,06-10-1982,3,2005,10
2006,Casey Cramer,24,Middleton,WI,TEN,15,0,0,0,0,0,0,0,0,,0,2,8,4,0,RB,1,74,235,Dartmouth,#N/A,#N/A,05-01-1982,7,2004,1
2006,Chris Brown,25,Winfield,IL,TEN,5,3,0,0,0,0,0,41,156,3.8,0,2,4,2,0,RB,16,75,219,Colorado,78,108,17-04-1981,3,2003,4
2006,Cooper Wallace,24,Nashville,TN,TEN,2,1,0,0,0,0,0,0,0,,0,1,6,6,0,TE,1,75,258,Auburn,130,61,26-04-1982,0,0,4
2006,Courtney Roby,23,Indianapolis,IN,TEN,12,0,0,0,0,0,0,1,3,3,0,2,28,14,0,WR,3,73,189,Indiana,58,118,10-01-1983,3,2005,1
2006,David Givens,26,Youngstown,OH,TEN,5,5,0,0,0,0,0,1,3,3,0,8,104,13,0,WR,11,73,212,Notre Dame,112,74,16-08-1980,7,2002,8
2006,Drew Bennett,28,Berkeley,CA,TEN,16,15,0,0,0,0,0,0,0,,0,46,737,16.02,3,WR,94,77,206,UCLA,100,88,26-08-1978,0,0,8
2006,LenDale White,22,Denver,CO,TEN,13,0,0,0,0,0,0,61,244,4,0,14,60,4.29,0,RB,30,74,240,USC,129,49,20-12-1984,2,2006,12
2006,Quinton Ganther,22,Oakland,CA,TEN,2,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,70,215,Utah,123,61,15-07-1984,7,2006,7
2006,Roydell Williams,25,New Orleans,LA,TEN,14,0,0,0,0,0,0,0,0,,0,8,121,15.13,0,WR,12,73,192,Tulane,60,119,14-03-1981,4,2005,3
2006,Travis Henry,28,Frostproof,FL,TEN,14,13,0,0,0,0,0,270,1211,4.49,7,18,78,4.33,0,RB,173,69,215,Tennessee,113,75,29-10-1978,2,2001,10
2006,Antwaan Randle El,27,Riverdale,IL,WAS,16,16,2,3,88,1,0,19,118,6.21,0,32,351,10.97,3,WR,72,70,192,Indiana,58,118,17-08-1979,2,2002,8
2006,Brandon Lloyd,25,Kansas City,MO,WAS,15,12,0,0,0,0,0,0,0,,0,23,365,15.87,0,WR,37,73,192,Illinois,73,107,05-07-1981,4,2003,7
2006,Brian Kozlowski,36,Rochester,NY,WAS,2,0,0,0,0,0,0,0,0,,0,1,1,1,0,TE,,75,250,Connecticut,83,86,04-10-1970,0,0,10
2006,Chris Cooley,24,Powell,WY,WAS,16,16,0,0,0,0,0,0,0,,0,57,734,12.88,6,TE,111,75,252,Utah St.,66,112,11-07-1982,3,2004,7
2006,Christian Fauria,35,Northridge,CA,WAS,9,0,0,0,0,0,0,0,0,,0,2,17,8.5,0,TE,2,76,250,Colorado,78,108,22-09-1971,2,1995,9
2006,Clinton Portis,25,Laurel,MS,WAS,8,7,0,0,0,0,0,127,523,4.12,7,17,170,10,0,RB,111,71,205,Miami (FL),130,58,01-09-1981,2,2002,9
2006,David Patten,32,Columbia,SC,WAS,5,0,0,0,0,0,0,0,0,,0,1,25,25,0,WR,3,70,190,West. Carolina,#N/A,#N/A,19-08-1974,0,0,8
2006,James Thrash,31,Denver,CO,WAS,16,0,0,0,0,0,0,0,0,,0,12,151,12.58,1,WR,21,73,200,Missouri Southern,#N/A,#N/A,28-04-1975,0,0,4
2006,Ladell Betts,27,Blue Springs,MO,WAS,16,9,0,0,0,0,0,245,1154,4.71,4,53,445,8.4,1,RB,190,70,222,Iowa,108,79,27-08-1979,2,2002,8
2006,Mike Espy,24,Madison,MS,WAS,1,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,73,195,Mississippi,92,91,29-11-1982,0,0,11
2006,Mike Sellers,31,Frankfurt,Germany,WAS,16,6,0,0,0,0,0,12,51,4.25,0,18,105,5.83,1,RB,22,75,260,Walla Walla CC (WA),#N/A,#N/A,21-07-1975,0,0,7
2006,Nehemiah Broughton,24,North Charleston,SC,WAS,2,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,71,250,The Citadel,#N/A,#N/A,04-11-1982,7,2005,11
2006,Rock Cartwright,27,Conroe,TX,WAS,16,0,0,0,0,0,0,5,15,3,0,0,0,,0,RB,2,67,223,Kansas St.,118,71,03-12-1979,7,2002,12
2006,Santana Moss,27,Miami,FL,WAS,14,14,0,0,0,0,0,7,82,11.71,0,55,790,14.36,6,WR,125,70,185,Miami (FL),130,58,01-06-1979,1,2001,6
2006,T.J. Duckett,25,Kalamazoo,MI,WAS,10,0,0,0,0,0,0,38,132,3.47,2,2,16,8,0,RB,27,73,254,Michigan St.,112,76,17-02-1981,1,2002,2
2006,Todd Yoder,28,New Palestine,IN,WAS,14,0,0,0,0,0,0,0,0,,0,1,4,4,1,TE,6,76,250,Vanderbilt,65,114,18-03-1978,0,0,3
2007,Anquan Boldin,27,Pahokee,FL,ARI,12,11,0,0,0,0,0,1,14,14,0,71,853,12.01,9,WR,141,73,218,Florida St.,130,54,03-10-1980,2,2003,10
2007,Ben Patrick,23,Savannah,GA,ARI,8,3,0,0,0,0,0,0,0,,0,7,73,10.43,2,TE,19,75,252,Duke,44,134,23-08-1984,7,2007,8
2007,Bryant Johnson,26,Baltimore,MD,ARI,16,8,0,0,0,0,0,0,0,,0,46,528,11.48,2,WR,65,74,214,Penn St.,15,68,07-03-1981,1,2003,3
2007,Edgerrin James,29,Immokalee,FL,ARI,16,16,0,0,0,0,0,324,1222,3.77,7,24,204,8.5,0,RB,185,73,214,Miami (FL),130,58,01-08-1978,1,1999,8
2007,J.J. Arrington,24,Rocky Mount,NC,ARI,16,0,0,0,0,0,0,26,78,3,0,29,241,8.31,1,RB,38,69,214,California,90,94,23-01-1983,2,2005,1
2007,Jamaica Rector,26,Celeste,TX,ARI,2,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,12,186,NW Missouri St.,#N/A,#N/A,10-08-1981,0,0,8
2007,Jerheme Urban,27,Victoria,TX,ARI,10,2,0,0,0,0,0,0,0,,0,22,329,14.95,2,WR,45,75,212,Trinity (TX),#N/A,#N/A,26-11-1980,0,0,11
2007,Kurt Warner,36,Burlington,IA,ARI,14,11,281,451,3417,27,17,17,15,0.88,1,0,0,,0,QB,218,74,220,Northern Iowa,#N/A,#N/A,22-06-1971,0,0,6
2007,Larry Fitzgerald,24,Minneapolis,MN,ARI,15,15,0,0,0,0,0,0,0,,0,100,1409,14.09,10,WR,201,75,225,Pittsburgh,106,80,31-08-1983,1,2004,8
2007,Leonard Pope,24,Americus,GA,ARI,13,11,0,0,0,0,0,0,0,,0,23,238,10.35,5,TE,54,80,264,Georgia,142,53,10-09-1983,3,2006,9
2007,Marcel Shipp,29,Paterson,NJ,ARI,16,0,0,0,0,0,0,15,41,2.73,1,4,25,6.25,0,RB,13,12,230,Passaic Co. Tech,#N/A,#N/A,08-08-1978,0,0,8
2007,Matt Leinart,24,Santa Ana,CA,ARI,5,5,60,112,647,2,4,11,42,3.82,0,0,0,,0,QB,30,77,225,USC,129,49,11-05-1983,1,2006,5
2007,Nathan Hodel,30,Maryville,IL,ARI,16,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,74,249,Illinois,73,107,12-11-1977,0,0,11
2007,Sean Morey,31,Marshfield,MA,ARI,15,0,0,0,0,0,0,1,13,13,0,8,131,16.38,0,WR,14,12,200,Hebron Prep,#N/A,#N/A,26-02-1976,7,1999,2
2007,Terrelle Smith,29,West Covina,CA,ARI,16,10,0,0,0,0,0,1,3,3,0,7,59,8.43,0,RB,6,73,246,Arizona St.,101,86,12-03-1978,4,2000,3
2007,Tim Euhus,27,Eugene,OR,ARI,10,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,77,247,Oregon St.,111,76,02-10-1980,4,2004,10
2007,Tim Hasselbeck,29,Norfolk,MA,ARI,1,0,0,0,0,0,0,1,-1,-1,0,0,0,,0,QB,,73,211,Boston Col.,116,74,06-04-1978,0,0,4
2007,Tim Rattay,30,Elyria,OH,ARI,4,0,15,27,164,3,3,2,5,2.5,0,0,0,,0,QB,13,73,200,Louisiana Tech,86,95,15-03-1977,7,2000,3
2007,Troy Bienemann,24,Minneapolis,MN,ARI,16,4,0,0,0,0,0,0,0,,0,7,46,6.57,1,TE,11,77,242,Washington St.,75,106,19-02-1983,0,0,2
2007,Alge Crumpler,30,Wilmington,NC,ATL,14,10,0,0,0,0,0,0,0,,0,42,444,10.57,5,TE,74,74,262,North Carolina,70,97,23-12-1977,2,2001,12
2007,Artose Pinner,29,Hopkinsville,KY,ATL,7,0,0,0,0,0,0,5,46,9.2,0,0,0,,0,RB,5,12,232,Kentucky,71,110,05-01-1978,4,2003,1
2007,Byron Leftwich,27,Washington,DC,ATL,3,2,32,58,279,1,2,6,7,1.17,0,0,0,,0,QB,12,77,245,Marshall,107,80,14-01-1980,1,2003,1
2007,Chris Redman,30,Louisville,KY,ATL,7,4,89,149,1079,10,5,8,16,2,0,0,0,,0,QB,75,75,223,Louisville,127,61,07-07-1977,3,2000,7
2007,Corey McIntyre,28,Indiantown,FL,ATL,14,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,73,245,West Virginia,120,67,25-01-1979,0,0,1
2007,Dwayne Blakley,28,St. Joseph,MO,ATL,12,3,0,0,0,0,0,0,0,,0,7,48,6.86,0,TE,5,76,257,Missouri,109,78,10-08-1979,0,0,8
2007,Eric Weems,22,Daytona Beach,FL,ATL,1,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,68,182,Bethune-Cookman,#N/A,#N/A,04-07-1985,0,0,7
2007,Jason Snelling,24,Toms River,NJ,ATL,7,0,0,0,0,0,0,13,43,3.31,1,0,0,,0,RB,10,12,235,Virginia,90,95,29-12-1983,7,2007,12
2007,Joe Horn,35,New Haven,CT,ATL,12,12,0,0,0,0,0,0,0,,0,27,243,9,1,WR,30,73,206,Itawamba JC,#N/A,#N/A,16-01-1972,5,1996,1
2007,Joey Harrington,29,Portland,OR,ATL,12,10,215,348,2215,7,8,14,33,2.36,0,1,4,4,0,QB,104,76,220,Oregon,143,47,21-10-1978,1,2002,10
2007,Laurent Robinson,22,Fort Lewis,WA,ATL,15,6,0,0,0,0,0,0,0,,0,37,437,11.81,1,WR,50,74,192,Illinois St.,#N/A,#N/A,20-05-1985,3,2007,5
2007,Martrez Milner,23,Oakwood,GA,ATL,8,2,0,0,0,0,0,0,0,,0,9,50,5.56,0,TE,5,76,256,Georgia,142,53,08-08-1984,4,2007,8
2007,Michael Jenkins,25,Tampa,FL,ATL,15,6,0,0,0,0,0,0,0,,0,53,532,10.04,4,WR,77,76,217,Ohio St.,138,41,18-06-1982,1,2004,6
2007,Ovie Mughelli,27,Charleston,SC,ATL,16,7,0,0,0,0,0,6,7,1.17,1,6,36,6,0,RB,10,73,260,Wake Forest,86,96,10-06-1980,4,2003,6
2007,Roddy White,26,James Island,SC,ATL,16,15,0,0,0,0,0,1,-2,-2,0,83,1202,14.48,6,WR,156,73,201,Ala-Birmingham,#N/A,#N/A,02-11-1981,1,2005,11
2007,Warrick Dunn,32,Baton Rouge,LA,ATL,16,15,0,0,0,0,0,227,720,3.17,4,37,238,6.43,0,RB,120,69,180,Florida St.,130,54,05-01-1975,1,1997,1
2007,B.J. Sams,27,Mandeville,LA,BAL,1,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,12,185,McNeese St.,#N/A,#N/A,29-10-1980,0,0,10
2007,Cory Ross,25,Denver,CO,BAL,6,0,0,0,0,0,0,12,72,6,1,0,0,,0,RB,13,66,201,Nebraska,134,61,22-09-1982,0,0,9
2007,Daniel Wilcox,30,Atlanta,GA,BAL,5,2,0,0,0,0,0,0,0,,0,6,18,3,1,TE,8,73,245,Appalachian St.,#N/A,#N/A,23-03-1977,0,0,3
2007,Demetrius Williams,24,Concord,CA,BAL,9,4,0,0,0,0,0,0,0,,0,20,290,14.5,0,WR,29,73,190,Oregon,143,47,28-03-1983,4,2006,3
2007,Derrick Mason,33,Detroit,MI,BAL,16,16,0,0,0,0,0,0,0,,0,103,1087,10.55,5,WR,139,12,190,Michigan St.,112,76,17-01-1974,4,1997,1
2007,Jake Nordin,23,Lake Lillian,MN,BAL,1,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,75,261,Northern Illinois,119,69,08-07-1984,0,0,7
2007,Justin Green,25,San Diego,CA,BAL,15,0,0,0,0,0,0,0,0,,0,2,16,8,0,RB,2,12,250,Montana,#N/A,#N/A,30-04-1982,5,2005,4
2007,Kyle Boller,26,Burbank,CA,BAL,12,8,168,275,1743,9,10,19,89,4.68,0,0,0,,0,QB,95,75,220,California,90,94,17-06-1981,1,2003,6
2007,Lee Vickers,26,Athens,GA,BAL,9,2,0,0,0,0,0,0,0,,0,2,4,2,0,TE,,78,275,North Alabama,#N/A,#N/A,13-03-1981,0,0,3
2007,Le'Ron McClain,23,Fort Wayne,IN,BAL,16,11,0,0,0,0,0,8,18,2.25,0,9,55,6.11,1,RB,13,73,260,Alabama,114,58,27-12-1984,4,2007,12
2007,Mark Clayton,25,Oklahoma City,OK,BAL,16,12,0,1,0,0,0,0,0,,0,48,531,11.06,0,WR,53,12,193,Oklahoma,160,39,02-07-1982,1,2005,7
2007,Matt Willis,23,Dallas,TX,BAL,5,0,0,0,0,0,0,0,0,,0,1,11,11,0,WR,1,12,185,UCLA,100,88,13-04-1984,0,0,4
2007,Mike Anderson,34,Winnsboro,SC,BAL,8,0,0,0,0,0,0,15,62,4.13,0,4,26,6.5,0,RB,9,73,230,Utah,123,61,21-09-1973,6,2000,9
2007,Musa Smith,25,Elliottsburg,PA,BAL,16,1,0,0,0,0,0,75,264,3.52,2,27,192,7.11,0,RB,58,73,232,Georgia,142,53,31-05-1982,3,2003,5
2007,Quinn Sypniewski,25,Des Moines,IA,BAL,15,9,0,0,0,0,0,0,0,,0,34,246,7.24,1,TE,31,78,265,Colorado,78,108,14-04-1982,5,2006,4
2007,Steve McNair,34,Mount Olive,MS,BAL,6,6,133,205,1113,2,4,10,32,3.2,0,0,0,,0,QB,48,74,235,Alcorn St.,#N/A,#N/A,14-02-1973,1,1995,2
2007,Todd Heap,27,Mesa,AZ,BAL,6,6,0,0,0,0,0,0,0,,0,23,239,10.39,1,TE,30,77,252,Arizona St.,101,86,16-03-1980,1,2001,3
2007,Troy Smith,23,Cleveland,OH,BAL,4,2,40,76,452,2,0,12,54,4.5,1,0,0,,0,QB,37,73,225,Ohio St.,138,41,20-07-1984,5,2007,7
2007,Willis McGahee,26,Miami,FL,BAL,15,15,0,0,0,0,0,294,1207,4.11,7,43,231,5.37,1,RB,192,73,228,Miami (FL),130,58,21-10-1981,1,2003,10
2007,Anthony Thomas,30,Pineville,LA,BUF,10,2,0,0,0,0,0,36,89,2.47,0,15,95,6.33,1,RB,24,74,228,Michigan,124,64,07-11-1977,2,2001,11
2007,Brad Cieslak,25,Long Grove,IL,BUF,2,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,75,262,Northern Illinois,119,69,01-07-1982,0,0,7
2007,Derek Schouman,22,Sandy,UT,BUF,3,1,0,0,0,0,0,0,0,,0,3,19,6.33,0,TE,2,74,247,Boise St.,165,29,11-03-1985,7,2007,3
2007,Dwayne Wright,24,San Diego,CA,BUF,14,0,0,0,0,0,0,29,94,3.24,0,3,17,5.67,0,RB,11,73,227,Fresno St.,121,74,02-06-1983,4,2007,6
2007,Fred Jackson,26,Fort Worth,TX,BUF,8,1,0,0,0,0,0,58,300,5.17,0,22,190,8.64,0,RB,49,73,215,Coe College,#N/A,#N/A,20-02-1981,0,0,2
2007,J.P. Losman,26,Venice,CA,BUF,8,7,111,175,1204,4,6,20,110,5.5,0,0,0,,0,QB,63,75,220,UCLA,100,88,12-03-1981,1,2004,3
2007,Josh Reed,27,Rayne,LA,BUF,15,9,0,0,0,0,0,4,10,2.5,0,51,578,11.33,0,WR,59,12,208,LSU,146,48,01-05-1980,2,2002,5
2007,Justin Jenkins,27,Pearl,MS,BUF,11,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,73,207,Mississippi St.,83,99,10-12-1980,0,0,12
2007,Kevin Everett,25,Kilgore,TX,BUF,1,1,0,0,0,0,0,0,0,,0,1,3,3,0,TE,,77,241,Miami (FL),130,58,05-02-1982,3,2005,2
2007,Lee Evans,26,Bedford,OH,BUF,16,16,0,0,0,0,0,0,0,,0,55,849,15.44,5,WR,115,12,202,Wisconsin,135,60,11-03-1981,1,2004,3
2007,Marshawn Lynch,21,Oakland,CA,BUF,13,13,1,1,8,1,0,280,1115,3.98,7,18,184,10.22,0,RB,178,12,215,California,90,94,22-04-1986,1,2007,4
2007,Matt Murphy,27,New Haven,MI,BUF,2,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,77,260,Maryland,98,86,23-02-1980,7,2002,2
2007,Michael Gaines,27,Tallahassee,FL,BUF,15,14,0,0,0,0,0,0,0,,0,25,215,8.6,2,TE,34,75,280,Central Florida,99,86,30-03-1980,7,2004,3
2007,Peerless Price,31,Dayton,OH,BUF,4,4,0,0,0,0,0,0,0,,0,7,68,9.71,0,WR,7,12,190,Tennessee,113,75,27-10-1976,2,1999,10
2007,Robert Royal,28,New Orleans,LA,BUF,16,15,0,0,0,0,0,0,0,,0,25,248,9.92,3,TE,43,76,257,LSU,146,48,15-05-1979,5,2002,5
2007,Ryan Neufeld,32,Morgan Hill,CA,BUF,9,1,0,0,0,0,0,0,0,,0,2,14,7,0,TE,1,76,250,UCLA,100,88,22-11-1975,0,0,11
2007,Sam Aiken,27,Kenansville,NC,BUF,12,0,0,0,0,0,0,0,0,,0,1,10,10,0,WR,1,74,204,North Carolina,70,97,14-12-1980,4,2003,12
2007,Tim Massaquoi,25,Manhattan,NY,BUF,4,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,74,253,Michigan,124,64,08-07-1982,7,2006,7
2007,Trent Edwards,24,Los Gatos,CA,BUF,10,9,151,269,1630,7,8,14,49,3.5,0,0,0,,0,QB,82,76,231,Stanford,101,81,30-10-1983,3,2007,10
2007,Alex Haynes,25,Tallahassee,FL,CAR,10,0,0,0,0,0,0,3,3,1,0,3,14,4.67,0,RB,2,12,223,Central Florida,99,86,13-02-1982,0,0,2
2007,Brad Hoover,31,High Point,NC,CAR,16,12,0,0,0,0,0,12,39,3.25,0,10,58,5.8,0,RB,10,73,242,West. Carolina,#N/A,#N/A,11-11-1976,0,0,11
2007,Christian Fauria,36,Northridge,CA,CAR,15,4,0,0,0,0,0,0,0,,0,5,39,7.8,2,TE,16,76,250,Colorado,78,108,22-09-1971,2,1995,9
2007,Dante Rosario,23,Beaverton,OR,CAR,16,2,0,0,0,0,0,0,0,,0,6,108,18,2,TE,23,75,244,Oregon,143,47,25-10-1984,5,2007,10
2007,David Carr,28,Bakersfield,CA,CAR,6,4,73,136,635,3,5,17,59,3.47,0,0,0,,0,QB,33,75,215,Fresno St.,121,74,21-07-1979,1,2002,7
2007,DeAngelo Williams,24,Little Rock,AR,CAR,16,0,0,0,0,0,0,144,717,4.98,4,23,175,7.61,1,RB,119,68,210,Memphis,68,112,25-04-1983,1,2006,4
2007,DeShaun Foster,27,Charlotte,NC,CAR,16,16,0,0,0,0,0,247,876,3.55,3,25,182,7.28,1,RB,130,73,222,UCLA,100,88,10-01-1980,2,2002,1
2007,Drew Carter,26,Solon,OH,CAR,16,7,0,0,0,0,0,0,0,,0,38,517,13.61,4,WR,76,75,200,Ohio St.,138,41,05-09-1981,5,2004,9
2007,Dwayne Jarrett,21,New Brunswick,NJ,CAR,7,0,0,0,0,0,0,1,11,11,0,6,73,12.17,0,WR,8,76,219,USC,129,49,11-09-1986,2,2007,9
2007,Jake Delhomme,32,Breaux Bridge,LA,CAR,3,3,55,86,624,8,1,6,26,4.33,0,0,0,,0,QB,58,74,215,La-Lafayette,74,104,10-01-1975,0,0,1
2007,Jeff King,24,Pulaski,VA,CAR,16,16,0,0,0,0,0,0,0,,0,46,406,8.83,2,TE,53,77,250,Virginia Tech,147,50,19-02-1983,5,2006,2
2007,Keary Colbert,25,Oxnard,CA,CAR,12,8,0,0,0,0,0,0,0,,0,32,332,10.38,0,WR,33,73,200,USC,129,49,21-05-1982,2,2004,5
2007,Matt Moore,23,Van Nuys,CA,CAR,9,3,63,111,730,3,5,3,5,1.67,0,0,0,,0,QB,32,75,192,Oregon St.,111,76,09-08-1984,0,0,8
2007,Nick Goings,29,Columbus,OH,CAR,4,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,73,225,Ohio St.,138,41,26-01-1978,0,0,1
2007,Steve Smith,28,Los Angeles,CA,CAR,15,15,0,0,0,0,0,9,66,7.33,0,87,1002,11.52,7,WR,149,69,185,Utah,123,61,12-05-1979,3,2001,5
2007,Vinny Testaverde,44,New York,NY,CAR,7,6,94,172,952,5,6,9,22,2.44,0,0,0,,0,QB,48,77,235,Miami (FL),130,58,13-11-1963,1,1987,11
2007,Adrian Peterson,28,Gainesville,FL,CHI,16,5,1,1,9,1,0,151,510,3.38,3,51,420,8.24,0,RB,115,12,210,Georgia Southern,#N/A,#N/A,01-07-1979,6,2002,7
2007,Bernard Berrian,27,Winton,CA,CHI,16,15,0,0,0,0,0,0,0,,0,71,951,13.39,5,WR,125,73,190,Fresno St.,121,74,27-12-1980,3,2004,12
2007,Brian Griese,32,Miami,FL,CHI,7,6,161,262,1803,10,12,13,28,2.15,0,0,0,,0,QB,91,75,215,Michigan,124,64,18-03-1975,3,1998,3
2007,Cedric Benson,25,Midland,TX,CHI,11,11,0,0,0,0,0,196,674,3.44,4,17,123,7.24,0,RB,104,12,222,Texas,149,45,28-12-1982,1,2005,12
2007,Desmond Clark,30,Bartow,FL,CHI,16,16,0,0,0,0,0,0,0,,0,44,545,12.39,4,TE,79,75,255,Wake Forest,86,96,20-04-1977,6,1999,4
2007,Devin Hester,25,Riviera Beach,FL,CHI,16,0,0,0,0,0,0,7,-10,-1.43,0,20,299,14.95,2,WR,41,12,185,Miami (FL),130,58,04-11-1982,2,2006,11
2007,Garrett Wolfe,23,Chicago,IL,CHI,13,0,0,0,0,0,0,31,85,2.74,0,9,117,13,0,RB,20,67,171,Northern Illinois,119,69,17-08-1984,3,2007,8
2007,Greg Olsen,22,Paterson,NJ,CHI,14,4,0,0,0,0,0,0,0,,0,39,391,10.03,2,TE,53,78,254,Miami (FL),130,58,11-03-1985,1,2007,3
2007,Jason McKie,27,Gulf Breeze,FL,CHI,16,11,0,0,0,0,0,6,17,2.83,1,9,33,3.67,0,RB,11,12,240,Temple,59,117,22-05-1980,0,0,5
2007,John Gilmore,28,Marquette,MI,CHI,15,1,0,0,0,0,0,0,0,,0,3,14,4.67,0,TE,1,76,260,Penn St.,15,68,21-09-1979,6,2002,9
2007,Kyle Orton,25,Altoona,IA,CHI,3,3,43,80,478,3,2,5,-1,-0.2,0,0,0,,0,QB,29,76,226,Purdue,92,94,14-11-1982,4,2005,11
2007,Lousaka Polite,26,North Braddock,PA,CHI,5,0,0,0,0,0,0,0,0,,0,0,0,,0,RB,,73,246,Pittsburgh,106,80,14-09-1981,0,0,9
2007,Mark Bradley,25,Pine Bluff,AR,CHI,15,0,0,0,0,0,0,0,0,,0,6,71,11.83,1,WR,13,73,201,Oklahoma,160,39,29-01-1982,2,2005,1
2007,Mike Hass,24,Portland,OR,CHI,1,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,73,210,Oregon St.,111,76,02-01-1983,6,2006,1
2007,Muhsin Muhammad,34,Lansing,MI,CHI,16,16,0,0,0,0,0,0,0,,0,40,570,14.25,3,WR,75,74,217,Michigan St.,112,76,05-05-1973,2,1996,5
